,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,"2,21,16,3","2,22,16,3","2,23,16,3","2,24,16,3","2,25,16,3","2,27,16,3","2,28,16,3","2,29,16,3","2,31,16,3","2,33,16,3","2,34,16,3","2,35,16,3","2,36,16,3","2,37,16,3","2,38,16,3","2,39,16,3","2,40,16,3","2,41,16,3","2,25,6,3","2,30,6,3","2,26,6,3","2,26,9,3",42
50,44.0,7.0,1.0,5.0,124.0,650.74,0.07,14.0,46.48,9110.4,0.22,506.13,35.0,2.0,3.0,0.0,14.0,24.0,76.0,48.0,13.0,0.003565951942724406,0.003753127606338615,0.0,0.00136078310873096,0.0038089348840232486,4.287500000000001e-05,0.024322226594279153,0.052097112771620054,0.002021251231960978,0.0023839671080930444,9.391435011269723e-05,0.0001383820574849317,0.0,0.09210835487227687,0.032768,0.0033287979078597363,0.004777372794868057,0.0031150350086812453,0.024389470144471445,0.001506217162274412,0.015490570987948779,1.0,1.0
51,5.0,2.0,1.0,1.0,17.0,68.0,0.22,4.5,15.11,306.0,0.02,17.0,3.0,0.0,0.0,0.0,9.0,7.0,10.0,7.0,3.0,5.190918855849481e-06,7.681840129932838e-05,0.0,0.0,9.814885937241018e-06,0.001331,0.0008077124265319562,0.001789817253090528,1.5185959669128312e-06,1.5012737473705467e-06,0.0,0.0,0.0,0.02447047766103857,0.000813037037037037,7.583097727118877e-06,1.4816974723666662e-05,3.688110666016046e-05,0.00045841290789231574,1.69924325146648e-06,0.00016914931592943347,1.0,0.0
52,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,1.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,2.930357418624707e-07,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,5.5602731384094325e-08,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
53,43.0,4.0,1.0,4.0,105.0,525.0,0.08,12.9,40.7,6772.5,0.18,376.25,37.0,0.0,3.0,0.0,12.0,20.0,62.0,43.0,7.0,0.003328299956073942,0.0006913656116939555,0.0,0.0006913656116939555,0.002312631250376274,6.4e-05,0.019027790191489254,0.03497828603236478,0.0011070564598794539,0.00281644515279853,0.0,0.0001383820574849317,0.0,0.05800409519653586,0.018962962962962963,0.0018072645151087877,0.0034345574616751174,0.00048512840299134145,0.01748789726475011,0.0008323590929180068,0.010082564922804951,1.0,0.0
54,59.0,6.0,1.0,6.0,176.0,855.0,0.05,21.88,39.07,18709.51,0.29,1039.42,48.0,3.0,4.0,0.0,12.0,17.0,114.0,62.0,11.0,0.008597584941747215,0.0023594223256222287,0.0,0.0023594223256222287,0.010891219131973965,1.5625000000000004e-05,0.09284556772210088,0.0309417968802181,0.004629629629629629,0.006149217269229759,0.00031696093163035313,0.0003280167288531715,0.0,0.05800409519653586,0.011645629629629629,0.01123469293902661,0.010295335136857224,0.001886610456077439,0.04913424994765527,0.006352395477479441,0.026741431374851663,1.0,0.0
55,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,0.0,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
56,62.0,7.0,7.0,6.0,158.0,857.35,0.05,19.44,44.1,16666.88,0.29,925.94,48.0,3.0,9.0,0.0,18.0,25.0,104.0,54.0,13.0,0.009976904178693865,0.003753127606338615,0.032121724429416736,0.0023594223256222287,0.007879701278422755,1.5625000000000004e-05,0.06511904232009112,0.04449703420621065,0.004629629629629629,0.006149217269229759,0.00031696093163035313,0.0037363155520931564,0.0,0.19576382128830855,0.037037037037037035,0.008529953641717849,0.006802157748942995,0.0031150350086812453,0.039597992500428274,0.005041053631948662,0.02688863307319934,1.0,0.0
57,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,0.0,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
58,28.0,2.0,1.0,2.0,64.0,300.83,0.12,8.57,35.1,2578.53,0.1,143.25,24.0,0.0,2.0,0.0,12.0,14.0,44.0,20.0,5.0,0.0009189182242318706,7.681840129932838e-05,0.0,7.681840129932838e-05,0.0005236949845577264,0.00021599999999999996,0.0055790684383928806,0.022435546176152878,0.00018982449586410396,0.0007686521586537199,0.0,4.1002091106646436e-05,0.0,0.05800409519653586,0.006504296296296296,0.0006459585967868944,0.00034558541629543235,0.00017589450868691912,0.006497090902169292,0.00012065826552869834,0.0033105085034484455,1.0,0.0
59,65.0,12.0,1.0,12.0,172.0,902.64,0.06,16.04,56.27,14479.91,0.3,804.44,60.0,1.0,2.0,0.0,14.0,24.0,117.0,55.0,23.0,0.01149637822474845,0.01895219700627716,0.0,0.01895219700627716,0.010165385043269325,2.6999999999999996e-05,0.03657904097476989,0.09243704265789976,0.005125261388330805,0.012010189978964374,1.1739293764087153e-05,4.1002091106646436e-05,0.0,0.09210835487227687,0.032768,0.012145187900024047,0.007187096704519069,0.01725752090875047,0.04692625421137118,0.0038049103265670324,0.029804481478202867,1.0,0.0
60,34.0,3.0,1.0,3.0,73.0,339.0,0.07,15.23,22.26,5163.25,0.11,286.85,24.0,5.0,1.0,1.0,12.0,13.0,40.0,33.0,5.0,0.001645311966060098,0.00028532549054036257,0.0,0.00028532549054036257,0.0007771539757068369,4.287500000000001e-05,0.031312585795697026,0.00572256556442546,0.00025265640399512227,0.0007686521586537199,0.001467411720510894,5.1252613883308045e-06,0.0005787037037037037,0.05800409519653586,0.005207703703703704,0.00048531825453560813,0.001552412888176119,0.00017589450868691912,0.008452880228920937,0.0004837923628001723,0.004203894579568863,1.0,0.0
61,33.0,1.0,1.0,1.0,65.0,325.0,0.17,5.83,55.71,1895.83,0.11,105.32,24.0,1.0,1.0,0.0,8.0,24.0,30.0,35.0,1.0,0.0015043617742242494,0.0,0.0,0.0,0.0005486287503592132,0.0006141250000000001,0.0017564059006080239,0.08970461209562136,0.00025265640399512227,0.0007686521586537199,1.1739293764087153e-05,5.1252613883308045e-06,0.0,0.017186398576751367,0.032768,0.00020474363863220968,0.0018521218404583327,0.0,0.00670171119669562,6.522460888122335e-05,0.0038638400724581336,1.0,1.0
62,22.0,2.0,1.0,2.0,35.0,148.68,0.16,6.3,23.6,936.67,0.05,52.04,15.0,0.0,3.0,0.0,9.0,10.0,21.0,14.0,3.0,0.00044570736337281794,7.681840129932838e-05,0.0,7.681840129932838e-05,8.565300927319533e-05,0.000512,0.0022163628984036877,0.006819480723014039,2.3728061983012995e-05,0.00018765921842131835,0.0,0.0001383820574849317,0.0,0.02447047766103857,0.0023703703703703703,7.022706805084792e-05,0.0001185357977893333,3.688110666016046e-05,0.0019430996960833455,1.5921571161548893e-05,0.0008086442917543843,1.0,0.0
63,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,0.0,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
64,7.0,2.0,1.0,2.0,11.0,34.87,0.19,5.25,6.64,183.06,0.01,10.17,5.0,0.0,0.0,0.0,7.0,2.0,8.0,3.0,3.0,1.431688910242357e-05,7.681840129932838e-05,0.0,7.681840129932838e-05,2.6589890458920814e-06,0.000857375,0.0012826174180576896,0.00015188662615632666,1.898244958641039e-07,6.950341423011791e-06,0.0,0.0,0.0,0.011513544359034608,1.8962962962962963e-05,3.882546036284865e-06,1.1663507799970842e-06,3.688110666016046e-05,0.0001919306638580284,6.081344648152299e-07,4.447913318815686e-05,1.0,1.0
65,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0884184697748912e-06,0.0,0.0,0.0,1.9977378256138854e-09,0.0,0.0,0.0,0.0,5.5602731384094325e-08,0.0,0.0,0.0,3.3567184720217515e-05,0.0,7.583097727118877e-09,0.0,0.0,1.5862038335374248e-06,0.0,0.0,0.0,0.0
66,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.930357418624707e-07,0.0,0.0,0.0,1.9977378256138854e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3567184720217515e-05,0.0,7.583097727118877e-09,0.0,0.0,1.5862038335374248e-06,0.0,0.0,0.0,0.0
67,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,2.637321676762236e-06,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,4.448218510727546e-07,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
68,15.0,2.0,1.0,2.0,45.0,194.49,0.13,8.0,24.31,1555.89,0.06,86.44,12.0,0.0,0.0,0.0,10.0,10.0,29.0,16.0,3.0,0.0001412432275777109,7.681840129932838e-05,0.0,7.681840129932838e-05,0.0001820438593590653,0.000274625,0.004538258023422349,0.007453670216010637,4.1002091106646436e-05,9.608151983171499e-05,0.0,0.0,0.0,0.03356718472021752,0.0023703703703703703,0.0001849441704667023,0.00017693973314326136,3.688110666016046e-05,0.0032120627629132854,4.393093836231309e-05,0.0013837160326590436,1.0,0.0
69,10.0,1.0,1.0,1.0,5.0,11.61,2.0,0.5,23.22,5.8,0.0,0.32,6.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,1.0,4.182038658865832e-05,0.0,0.0,0.0,2.4971722820173566e-07,1.0,1.107973150249597e-06,0.006495340809567178,0.0,1.2010189978964374e-05,0.0,0.0,0.0,3.3567184720217515e-05,0.0001517037037037037,7.583097727118877e-09,2.7646833303634587e-06,0.0,3.965509583843562e-05,6.10476130754543e-10,4.9307940111790186e-06,0.999999999835293,0.0
70,39.0,2.0,1.0,2.0,152.0,819.63,0.09,11.6,70.66,9507.73,0.27,528.21,31.0,1.0,5.0,0.0,12.0,30.0,94.0,58.0,3.0,0.0024831848765425766,7.681840129932838e-05,0.0,7.681840129932838e-05,0.007015671677893447,9.112499999999999e-05,0.013835446866655958,0.18303586519925855,0.0037363155520931577,0.001656460970663554,1.1739293764087153e-05,0.0006406576735413506,0.0,0.05800409519653586,0.064,0.0062983996425813055,0.008428482718029299,3.688110666016046e-05,0.03664765337004866,0.0016404627796563795,0.0245746936381026,1.0,0.0
71,63.0,8.0,1.0,7.0,145.0,805.42,0.06,15.52,51.9,12497.82,0.27,694.32,57.0,0.0,0.0,0.0,18.0,29.0,95.0,50.0,14.0,0.010467487872820478,0.005607743294850972,0.0,0.003753127606338615,0.0060903534786121314,2.6999999999999996e-05,0.033135564520087556,0.0725299487707403,0.0037363155520931577,0.010297236633214581,0.0,0.0,0.0,0.19576382128830855,0.05781096296296296,0.006501558413788547,0.00539977212961613,0.003890956752646929,0.03334993560012436,0.0028345311350326387,0.023729972763958027,1.0,0.0
72,10.0,2.0,1.0,2.0,18.0,66.61,0.29,3.5,19.03,233.13,0.02,12.95,5.0,1.0,0.0,2.0,7.0,6.0,12.0,6.0,3.0,4.182038658865832e-05,7.681840129932838e-05,0.0,7.681840129932838e-05,1.165080699898018e-05,0.0030486249999999993,0.00038003479053561176,0.0035754578449576067,1.5185959669128312e-06,6.950341423011791e-06,1.1739293764087153e-05,0.0,0.004629629629629629,0.011513544359034608,0.000512,1.310359287246142e-05,9.330806239976674e-06,3.688110666016046e-05,0.0005139300420661257,9.862999888103775e-07,0.00016230477153280872,1.0,0.0
73,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,0.0,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
74,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0884184697748912e-06,0.0,0.0,0.0,1.9977378256138854e-09,0.0,0.0,0.0,0.0,5.5602731384094325e-08,0.0,0.0,0.0,3.3567184720217515e-05,0.0,7.583097727118877e-09,0.0,0.0,1.5862038335374248e-06,0.0,0.0,0.0,0.0
75,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,0.0,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
76,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,0.0,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
77,5.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,3.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,1.0,5.190918855849481e-06,0.0,0.0,0.0,6.852240741855627e-07,0.015625,7.09102816159742e-05,0.0004928058455205364,1.898244958641039e-07,1.5012737473705467e-06,0.0,0.0,0.0,0.002148299822093921,6.4e-05,4.853182545356081e-07,1.1663507799970842e-06,0.0,7.772398784333381e-05,2.8028367395632697e-08,1.4124644623694348e-05,1.0,0.0
78,32.0,2.0,1.0,2.0,154.0,835.64,0.14,6.97,119.9,5824.19,0.28,323.57,25.0,0.0,2.0,0.0,10.0,33.0,108.0,46.0,3.0,0.0013717003076582253,7.681840129932838e-05,0.0,7.681840129932838e-05,0.0072962659419278705,0.0003430000000000001,0.003001356317762205,0.8942786169073367,0.004167027333208811,0.0008687926778764738,0.0,4.1002091106646436e-05,0.0,0.03356718472021752,0.085184,0.009552519204024374,0.004204737760066525,3.688110666016046e-05,0.03761841011617357,0.000615578962741049,0.02554411502407535,1.0,0.0
79,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,0.0,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
80,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,2.930357418624707e-07,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,0.0,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
81,2.0,1.0,1.0,1.0,12.0,39.86,0.4,2.5,15.95,99.66,0.01,5.54,0.0,0.0,0.0,0.0,5.0,5.0,7.0,5.0,1.0,2.930357418624707e-07,0.0,0.0,0.0,3.452090962660794e-06,0.008000000000000002,0.00013849664378119962,0.0021052193800054895,1.898244958641039e-07,0.0,0.0,0.0,0.0,0.00419589809002719,0.0002962962962962963,2.601002520401775e-06,5.3997721296161305e-06,0.0,0.00022841335202938918,1.8024136449746836e-07,5.81201878190476e-05,1.0,0.0
82,14.0,1.0,1.0,1.0,29.0,118.54,0.18,5.63,21.07,666.77,0.04,37.04,7.0,2.0,2.0,0.0,9.0,8.0,19.0,10.0,1.0,0.00011482814856125102,0.0,0.0,0.0,4.872282782889705e-05,0.0007289999999999999,0.0015817739091424359,0.004852984497439218,1.214876773530265e-05,1.9071736864744353e-05,9.391435011269723e-05,4.1002091106646436e-05,0.0,0.02447047766103857,0.0012136296296296296,5.201246731030838e-05,4.3198177036929044e-05,0.0,0.0013339974240049743,8.067979825892005e-06,0.0005140226617136686,1.0,1.0
83,20.0,3.0,1.0,3.0,33.0,147.16,0.11,8.75,16.82,1287.66,0.05,71.54,13.0,1.0,2.0,2.0,14.0,8.0,23.0,10.0,5.0,0.00033485612845112904,0.00028532549054036257,0.0,0.00028532549054036257,7.17927042390862e-05,0.000166375,0.005938043602118933,0.00246884185527652,2.3728061983012995e-05,0.00012215920085085523,1.1739293764087153e-05,4.1002091106646436e-05,0.004629629629629629,0.09210835487227687,0.0012136296296296296,9.226355004585537e-05,4.3198177036929044e-05,0.00017589450868691912,0.0017273759747222556,3.008950967345854e-05,0.0007921947841615345,1.0,0.0
84,2.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,2.930357418624707e-07,0.0,0.0,0.0,2.4971722820173566e-07,0.015625,7.09102816159742e-05,0.0001012276786779499,0.0,0.0,0.0,0.0,0.0,0.002148299822093921,2.3703703703703703e-06,4.853182545356081e-07,4.319817703692904e-08,0.0,3.965509583843562e-05,9.784466071852486e-09,4.9307940111790186e-06,0.999999999835293,0.0
85,8.0,1.0,1.0,1.0,17.0,58.81,0.28,3.6,16.34,211.72,0.02,11.76,6.0,0.0,0.0,0.0,6.0,5.0,11.0,6.0,1.0,2.139160915596036e-05,0.0,0.0,0.0,9.814885937241018e-06,0.0027440000000000008,0.0004135487623843616,0.002263452858447456,1.5185959669128312e-06,1.2010189978964374e-05,0.0,0.0,0.0,0.007250511899566983,0.0002962962962962963,1.0093103074795225e-05,9.330806239976674e-06,0.0,0.00045841290789231574,8.134605040344128e-07,0.0001265187169934094,1.0,0.0
86,11.0,1.0,1.0,1.0,13.0,44.97,0.34,2.92,15.42,131.17,0.01,7.29,6.0,0.0,0.0,0.0,5.0,6.0,6.0,7.0,1.0,5.567679095386943e-05,0.0,0.0,0.0,4.389030002873706e-06,0.004913000000000001,0.00022068244018721146,0.0019022536159379391,1.898244958641039e-07,1.2010189978964374e-05,0.0,0.0,0.0,0.00419589809002719,0.000512,1.6379491090576774e-06,1.4816974723666662e-05,0.0,0.0002680684478678248,3.1223511086512175e-07,7.397725212769844e-05,1.0,0.0
87,28.0,11.0,11.0,10.0,121.0,610.37,0.07,13.43,45.45,8196.42,0.2,455.36,25.0,0.0,1.0,0.0,12.0,21.0,74.0,47.0,21.0,0.0009189182242318706,0.014595496246872394,0.12491781722550954,0.010963083271147008,0.0035391144200823603,4.287500000000001e-05,0.021470752275114403,0.04870986880433859,0.0015185959669128317,0.0008687926778764738,0.0,5.1252613883308045e-06,0.0,0.05800409519653586,0.021952,0.00307285319337402,0.004484964334505084,0.01313534798742638,0.023223610326821437,0.0012191611350015723,0.013628208826793704,1.0,0.0
88,28.0,3.0,3.0,2.0,119.0,628.96,0.07,13.75,45.74,8648.24,0.21,480.46,22.0,0.0,4.0,0.0,13.0,26.0,64.0,55.0,5.0,0.0009189182242318706,0.00028532549054036257,0.002442002442002442,7.681840129932838e-05,0.0033665058764736694,4.287500000000001e-05,0.023042379109097087,0.04964823089447969,0.001757964656197466,0.0005920578837778364,0.0,0.0003280167288531715,0.0,0.07374710483031788,0.04166162962962963,0.001987863570577851,0.007187096704519069,0.00017589450868691912,0.022462232486723473,0.00135727599307858,0.014470997660185626,1.0,0.0
89,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0884184697748912e-06,0.0,0.0,0.0,1.9977378256138854e-09,0.0,0.0,0.0,0.0,5.5602731384094325e-08,0.0,0.0,0.0,3.3567184720217515e-05,0.0,7.583097727118877e-09,0.0,0.0,1.5862038335374248e-06,0.0,0.0,0.0,0.0
90,36.0,1.0,1.0,1.0,69.0,293.11,0.09,10.8,27.14,3165.56,0.1,175.86,18.0,11.0,4.0,0.0,9.0,10.0,45.0,24.0,1.0,0.001953083219513367,0.0,0.0,0.0,0.0006562748553545918,9.112499999999999e-05,0.011165816584377763,0.010371577744613976,0.00018982449586410396,0.0003242751294320381,0.015625,0.0003280167288531715,0.0,0.02447047766103857,0.0023703703703703703,0.0006910097803837077,0.0005971715993585071,0.0,0.007551916451471679,0.00018185020707881357,0.0031427779054579302,1.0,1.0
91,4.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,2.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,2.637321676762236e-06,0.0,0.0,0.0,2.4971722820173566e-07,0.015625,7.09102816159742e-05,0.0001012276786779499,0.0,4.448218510727546e-07,0.0,0.0,0.0,0.002148299822093921,2.3703703703703703e-06,4.853182545356081e-07,4.319817703692904e-08,0.0,3.965509583843562e-05,9.784466071852486e-09,4.9307940111790186e-06,0.999999999835293,0.0
92,2.0,1.0,1.0,1.0,3.0,4.75,1.0,1.0,4.75,4.75,0.0,0.26,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.930357418624707e-07,0.0,0.0,0.0,5.393892129157491e-08,0.125,8.863785201996775e-06,5.560273138409433e-05,0.0,0.0,0.0,0.0,0.0,0.0002685374777617401,2.3703703703703703e-06,6.066478181695102e-08,4.319817703692904e-08,0.0,1.4275834501836824e-05,4.09449099291004e-10,8.253528202114711e-07,0.9998503075449787,0.0
93,1.0,1.0,1.0,1.0,6.0,15.51,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,4.3151137033259926e-07,0.0,0.0,0.0,1.898244958641039e-07,0.0,0.0,0.0,0.0,0.007250511899566983,0.0,1.6379491090576774e-06,0.0,0.0,5.7103338007347296e-05,0.0,8.799865128658327e-06,0.9999999999999325,0.0
94,6.0,1.0,1.0,1.0,10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,1.0,0.0,0.0,0.0,5.0,4.0,6.0,4.0,1.0,9.0003835000616e-06,0.0,0.0,0.0,1.9977378256138853e-06,0.008000000000000002,0.00013849664378119962,0.001057725702651496,1.898244958641039e-07,5.5602731384094325e-08,0.0,0.0,0.0,0.00419589809002719,0.0001517037037037037,1.6379491090576774e-06,2.7646833303634587e-06,0.0,0.0001586203833537425,1.139754308549964e-07,3.675961420508832e-05,1.0,0.0
95,13.0,2.0,1.0,2.0,25.0,92.51,0.16,6.4,14.45,592.07,0.03,32.89,8.0,0.0,1.0,0.0,8.0,5.0,17.0,8.0,3.0,9.19294984471408e-05,7.681840129932838e-05,0.0,7.681840129932838e-05,3.121465352521696e-05,0.000512,0.0023235881079922433,0.0015653766034372852,5.1252613883308045e-06,2.8468598468656294e-05,0.0,5.1252613883308045e-06,0.0,0.017186398576751367,0.0002962962962962963,3.7255759133335045e-05,2.211746664290767e-05,3.688110666016046e-05,0.0009913773959608905,6.361489475083536e-06,0.00031306158684485646,1.0,0.0
96,8.0,1.0,1.0,1.0,17.0,60.94,0.2,5.0,12.19,304.72,0.02,16.93,4.0,0.0,2.0,0.0,8.0,4.0,12.0,5.0,1.0,2.139160915596036e-05,0.0,0.0,0.0,9.814885937241018e-06,0.0010000000000000002,0.001107973150249597,0.000939780466774168,1.5185959669128312e-06,3.5585748085820368e-06,0.0,4.1002091106646436e-05,0.0,0.017186398576751367,0.0001517037037037037,1.310359287246142e-05,5.3997721296161305e-06,0.0,0.00045841290789231574,1.6850570927953965e-06,0.00013584927346850254,1.0,1.0
97,5.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,3.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,1.0,5.190918855849481e-06,0.0,0.0,0.0,6.852240741855627e-07,0.015625,7.09102816159742e-05,0.0004928058455205364,1.898244958641039e-07,1.5012737473705467e-06,0.0,0.0,0.0,0.002148299822093921,6.4e-05,4.853182545356081e-07,1.1663507799970842e-06,0.0,7.772398784333381e-05,2.8028367395632697e-08,1.4124644623694348e-05,1.0,0.0
98,14.0,2.0,1.0,2.0,32.0,128.0,0.07,14.3,8.95,1830.4,0.04,101.69,11.0,0.0,1.0,0.0,11.0,5.0,19.0,13.0,3.0,0.00011482814856125102,7.681840129932838e-05,0.0,7.681840129932838e-05,6.54618730697158e-05,4.287500000000001e-05,0.02591954273417539,0.0003719498630281033,1.214876773530265e-05,7.400723547222955e-05,0.0,5.1252613883308045e-06,0.0,0.04467792286260951,0.0002962962962962963,5.201246731030838e-05,9.49063949501331e-05,3.688110666016046e-05,0.001624272725542323,6.080015900759496e-05,0.0005993387526357781,1.0,0.0
99,4.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5,4.0,1.0,0.0,0.06,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.637321676762236e-06,0.0,0.0,0.0,1.5981902604911083e-08,1.0,1.107973150249597e-06,3.3204372029341066e-05,0.0,1.5012737473705467e-06,0.0,0.0,0.0,3.3567184720217515e-05,2.3703703703703703e-06,7.583097727118877e-09,4.319817703692904e-08,0.0,6.344815334149699e-06,1.814732850043231e-11,1.4632293765521926e-07,0.9640275800758169,0.0
