lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap,target
14.0,2.0,3735.0,239.0,226.0,3.0,1.4,159807.0,115748.0,3.8,3534.0,1551085.0,86.0
5.0,1.0,2048.0,148.0,187.0,0.6,2.2,153060.0,124675.0,3.2,300.0,1518179.0,85.0
8.0,7.0,3129.0,140.0,118.0,1.4,2.2,70014.0,36333.0,1.0,654.0,991731.0,87.0
9.0,1.0,1720.0,120.0,127.0,1.0,2.79,295270.0,85183.0,2.0,579.0,1064374.0,91.0
6.0,5.0,942.0,128.0,67.0,0.8,2.2,157604.0,131146.0,4.4,2835.0,1583784.0,94.0
1.0,0.0,2184.0,278.0,135.0,0.4,0.4,339524.0,188087.0,5.0,2834.0,1604205.0,92.0
4.0,2.0,2229.0,105.0,99.0,0.2,0.2,115209.0,66791.0,2.4,1336.0,1396776.0,95.0
10.0,4.0,3000.0,259.0,168.0,1.0,5.8,1447130.0,1280788.0,543.0,87.0,11.0,0.0
60.0,85.0,2690.0,281.0,214.0,0.6,0.6,444983.0,419165.0,3.6,421.0,1327763.0,80.0
11.0,2.0,4641.0,332.0,293.0,0.6,0.6,635586.0,444475.0,1.0,1563.0,1025074.0,73.0
65.0,77.0,2089.0,183.0,143.0,0.8,1.4,143046.0,144665.0,3.4,791.0,1631507.0,86.0
1.0,0.0,2642.0,153.0,123.0,0.2,0.2,7778.0,87361.0,1.3,1287.0,1072240.0,93.0
14.0,13.0,1510.0,168.0,97.0,0.2,0.2,25438.0,26958.0,1.0,1088.0,1080695.0,95.0
0.0,0.0,1193.0,118.0,38.0,0.2,0.2,334361.0,11815.0,4.0,1284.0,1712965.0,96.0
17.0,31.0,1298.0,151.0,192.0,0.4,0.4,472966.0,492728.0,2.0,344.0,1539426.0,85.0
1.0,0.0,1628.0,167.0,128.0,0.8,2.0,67281.0,30403.0,2.2,230.0,1118339.0,93.0
25.0,37.0,2151.0,140.0,139.0,0.8,1.6,12995.0,63897.0,2.8,541.0,1388173.0,90.0
41.0,32.0,5200.0,185.0,121.0,2.79,7.19,59209.0,63458.0,2.4,209.0,1623562.0,80.0
2.0,1.0,406.0,41.0,32.0,0.2,0.2,3373.0,7138.0,1.0,579.0,1752968.0,98.0
62.0,77.0,3806.0,258.0,166.0,1.4,1.4,492142.0,268706.0,5.2,256.0,1314590.0,85.0
41.0,59.0,1487.0,167.0,82.0,0.2,0.2,119806.0,62598.0,1.7,174.0,980214.0,91.0
8.0,2.0,3907.0,359.0,271.0,4.8,1.4,164803.0,29992.0,2.6,288.0,1709192.0,83.0
5.0,0.0,2005.0,207.0,132.0,3.61,2.2,97715.0,17133.0,2.4,7847.0,1866225.0,88.0
5.0,4.0,2261.0,193.0,123.0,0.4,0.4,46972.0,154058.0,1.4,8466.0,1882056.0,92.0
18.0,25.0,223.0,21.0,32.0,0.2,0.2,1187.0,21394.0,1.6,4123.0,1780992.0,90.0
23.0,20.0,2088.0,469.0,166.0,0.2,0.2,761340.0,748362.0,735.0,94.0,6.0,0.0
50.0,68.0,964.0,96.0,66.0,0.6,0.6,5346.0,14303.0,3.2,896.0,975246.0,94.0
4.0,2.0,1450.0,238.0,173.0,0.6,1.8,137709.0,123565.0,3.6,132.0,1051859.0,90.0
13.0,12.0,2527.0,254.0,144.0,0.2,0.2,516056.0,485338.0,2035.0,81.0,19.0,0.0
8.0,0.0,1803.0,367.0,300.0,0.2,0.2,516137.0,229603.0,1.2,130.0,1044431.0,89.0
3.0,1.0,540.0,96.0,88.0,0.2,0.2,45128.0,56460.0,2.0,1333.0,1713242.0,96.0
4.0,0.0,1734.0,220.0,202.0,4.2,1.2,112961.0,70392.0,2.2,7463.0,1863821.0,88.0
1.0,0.0,1457.0,189.0,119.0,0.2,0.2,20059.0,55123.0,1.5,515.0,1071665.0,93.0
23.0,20.0,3695.0,344.0,198.0,1.2,3.99,276192.0,97365.0,4.4,211.0,1007005.0,80.0
10.0,0.0,3430.0,366.0,152.0,7.2,23.2,274847.0,27494.0,1.4,148.0,1084952.0,69.0
45.0,22.0,4121.0,620.0,535.0,2.6,4.8,917846.0,711555.0,2.0,178.0,1036322.0,78.0
71.0,87.0,5000.0,470.0,208.0,1.4,1.4,293420.0,86058.0,1.0,125.0,984354.0,79.0
0.0,0.0,234.0,19.0,21.0,0.2,0.2,704.0,9040.0,1.6,7547.0,1870227.0,98.0
2.0,0.0,3865.0,467.0,234.0,0.6,0.4,137554.0,45369.0,2.0,897.0,1077758.0,87.0
2.0,1.0,3274.0,245.0,176.0,0.4,0.8,303552.0,102946.0,2.8,1161.0,1043141.0,73.0
55.0,68.0,4924.0,611.0,348.0,4.6,1.4,130709.0,32755.0,1.0,237.0,1074595.0,78.0
9.0,1.0,2369.0,297.0,170.0,1.4,3.2,210369.0,145662.0,3.6,1163.0,1545403.0,86.0
6.0,2.0,1322.0,51.0,51.0,0.4,0.4,27582.0,35275.0,334.0,95.0,5.0,0.0
5.0,0.0,1429.0,225.0,184.0,3.6,1.0,182598.0,11768.0,2.4,330.0,1717701.0,90.0
0.0,0.0,1028.0,34.0,38.0,0.2,0.2,7826.0,127556.0,1.0,8249.0,1863248.0,96.0
0.0,0.0,2219.0,148.0,116.0,0.2,0.2,32355.0,49411.0,1.0,544.0,1022382.0,94.0
10.0,0.0,4065.0,279.0,142.0,9.8,37.6,224594.0,29644.0,1.7,244.0,1034034.0,60.0
2.0,0.0,461.0,44.0,64.0,1.2,0.8,24720.0,20705.0,2.0,534.0,1742819.0,89.0
60.0,78.0,237.0,36.0,25.0,0.2,0.2,8085.0,8482.0,1.0,8509.0,1837342.0,97.0
11.0,8.0,3549.0,168.0,140.0,0.4,0.4,13296.0,40833.0,1.2,1524.0,971326.0,92.0
30.0,27.0,373.0,81.0,64.0,0.6,3.4,232970.0,238113.0,4.2,836.0,1727938.0,95.0
6.0,0.0,1795.0,215.0,122.0,1.0,1.2,174802.0,29322.0,1.7,215.0,1102888.0,91.0
39.0,54.0,381.0,62.0,54.0,0.4,0.4,264031.0,51760.0,2.6,1531.0,1811552.0,91.0
25.0,4.0,2308.0,164.0,254.0,0.6,0.6,336637.0,180700.0,4.4,632.0,1520762.0,77.0
4.0,0.0,2300.0,235.0,213.0,3.6,1.6,118361.0,19833.0,2.2,6855.0,1827522.0,88.0
61.0,84.0,2896.0,158.0,124.0,0.6,0.6,17358.0,30465.0,1.0,299.0,987488.0,90.0
2.0,0.0,1240.0,87.0,83.0,0.4,0.6,21455.0,50048.0,679.0,93.0,7.0,0.0
14.0,13.0,2318.0,142.0,97.0,1.8,2.4,155180.0,86805.0,1.0,182.0,1050565.0,88.0
3.0,2.0,4108.0,316.0,219.0,0.6,2.19,104272.0,176519.0,1.0,310.0,1000884.0,81.0
2.0,2.0,1049.0,93.0,55.0,0.8,1.2,82530.0,32811.0,1.0,574.0,1039853.0,93.0
7.0,3.0,3021.0,190.0,108.0,2.8,6.6,112454.0,38502.0,1.3,355.0,1095077.0,89.0
2.0,1.0,6162.0,278.0,278.0,0.2,0.2,72571.0,170757.0,3.4,3272.0,1640254.0,88.0
5.0,2.0,1918.0,140.0,109.0,0.8,0.8,123435.0,146039.0,2.4,2156.0,1550651.0,94.0
41.0,17.0,4739.0,739.0,662.0,7.0,4.0,574189.0,494152.0,2.7,118.0,1052146.0,70.0
49.0,22.0,2009.0,243.0,135.0,4.4,6.2,158925.0,31533.0,1.2,965.0,973090.0,81.0
1.0,0.0,520.0,112.0,42.0,0.2,0.4,168661.0,164328.0,3.0,929.0,1749128.0,96.0
9.0,8.0,3206.0,105.0,70.0,0.2,0.2,5415.0,33582.0,1.2,2912.0,1011918.0,92.0
4.0,0.0,1012.0,137.0,112.0,2.6,0.8,78025.0,6260.0,1.6,587.0,1742296.0,86.0
16.0,0.0,2845.0,334.0,158.0,6.0,3.4,932280.0,17609.0,5.8,5058.0,1719349.0,83.0
13.0,8.0,3154.0,125.0,96.0,0.2,0.2,49783.0,92992.0,2.0,1297.0,1395208.0,95.0
28.0,38.0,2089.0,139.0,132.0,0.6,0.6,39676.0,74809.0,2.7,2041.0,1860174.0,93.0
45.0,0.0,1064.0,129.0,85.0,1.2,1.2,175785.0,30129.0,1.0,251.0,973562.0,86.0
7.0,4.0,1213.0,64.0,56.0,0.6,0.4,9159.0,27622.0,387.0,96.0,4.0,0.0
1.0,1.0,264.0,31.0,11.0,0.6,1.2,180683.0,6818.0,1.6,7137.0,1877192.0,92.0
234.0,88.0,3259.0,483.0,287.0,6.39,17.17,1023657.0,222304.0,4.2,425.0,1088819.0,69.0
4.0,0.0,2075.0,254.0,204.0,3.4,1.0,110184.0,69205.0,1.4,130.0,1106848.0,87.0
7.0,1.0,1933.0,220.0,109.0,4.18,4.38,726842.0,119979.0,5.8,7790.0,1856038.0,78.0
23.0,34.0,839.0,76.0,71.0,0.2,0.2,22834.0,54700.0,2.0,129.0,1089048.0,95.0
19.0,24.0,3265.0,112.0,102.0,0.2,0.2,5403.0,28241.0,1.4,484.0,1739008.0,92.0
2.0,0.0,1417.0,58.0,73.0,0.4,0.4,10453.0,25846.0,1.5,229.0,1081544.0,93.0
45.0,53.0,623.0,24.0,51.0,1.8,1.8,41854.0,212631.0,2.0,5071.0,1841507.0,88.0
33.0,17.0,1810.0,141.0,92.0,3.41,4.61,167970.0,74621.0,2.0,377.0,1021501.0,77.0
3.0,0.0,2792.0,341.0,251.0,2.4,3.39,758562.0,251742.0,2.8,598.0,1039615.0,79.0
2.0,0.0,1894.0,176.0,144.0,1.0,1.4,68498.0,79861.0,3.0,2393.0,1092941.0,89.0
0.0,0.0,163.0,11.0,17.0,0.2,0.2,3703.0,5873.0,1.0,5270.0,1856600.0,98.0
1.0,1.0,1563.0,91.0,74.0,0.2,0.2,18554.0,16897.0,4.2,1402.0,1075176.0,93.0
175.0,75.0,2984.0,333.0,357.0,3.6,7.4,409779.0,343871.0,1.0,799.0,1124395.0,80.0
15.0,22.0,261.0,44.0,28.0,0.2,0.2,93708.0,38179.0,1.0,7233.0,1847203.0,95.0
6.0,5.0,367.0,72.0,62.0,0.4,0.4,2927.0,13606.0,1.0,137.0,1753517.0,97.0
1.0,0.0,1109.0,77.0,96.0,0.2,0.2,30972.0,91009.0,1.2,403.0,1074365.0,95.0
3.0,1.0,964.0,80.0,47.0,0.4,0.2,181069.0,39597.0,2.4,6156.0,1843946.0,95.0
8.0,0.0,1890.0,129.0,121.0,2.0,2.8,268324.0,278996.0,2.8,870.0,1538595.0,86.0
41.0,39.0,1523.0,438.0,146.0,0.4,0.4,649909.0,644008.0,663.0,92.0,8.0,0.0
0.0,0.0,155.0,10.0,23.0,0.2,0.2,452.0,31807.0,1.0,1345.0,1761811.0,97.0
1.0,0.0,2370.0,216.0,165.0,0.6,2.59,91492.0,123945.0,1.5,285.0,1102248.0,86.0
1.0,0.0,156.0,9.0,13.0,0.2,0.2,1607.0,19294.0,1.4,8844.0,1872466.0,97.0
0.0,0.0,135.0,8.0,10.0,0.0,0.0,981.0,8307.0,1.0,12012.0,1892571.0,99.0
15.0,9.0,1855.0,432.0,324.0,1.4,1.8,443383.0,145119.0,2.6,254.0,1692722.0,84.0
1.0,0.0,699.0,69.0,80.0,0.6,2.2,52955.0,18020.0,2.0,1731.0,1074205.0,95.0
7.0,1.0,3220.0,157.0,111.0,6.41,18.04,170836.0,67909.0,2.2,219.0,1078485.0,71.0
29.0,36.0,1356.0,262.0,184.0,0.2,0.2,23770.0,57600.0,2.0,151.0,1012145.0,91.0
22.0,13.0,2831.0,376.0,152.0,0.4,0.4,449524.0,505237.0,1.8,631.0,1046166.0,88.0
2.0,2.0,614.0,34.0,31.0,0.4,0.4,33362.0,17996.0,2.0,903.0,1074280.0,96.0
31.0,17.0,1373.0,130.0,81.0,2.8,5.0,152019.0,94826.0,2.8,1606.0,1537723.0,89.0
2.0,1.0,422.0,73.0,44.0,1.0,1.0,276333.0,259294.0,2.2,3462.0,1822493.0,90.0
26.0,1.0,3209.0,248.0,180.0,7.6,9.4,111866.0,148898.0,4.4,1559.0,1638931.0,80.0
6.0,4.0,2006.0,154.0,132.0,0.4,1.0,179464.0,33351.0,1.0,180.0,1022267.0,93.0
4.0,0.0,429.0,21.0,27.0,1.8,4.2,27962.0,24559.0,1.4,8430.0,1882008.0,94.0
2.0,0.0,801.0,68.0,47.0,0.6,2.2,171773.0,20095.0,2.5,3020.0,1012598.0,94.0
1.0,0.0,2159.0,410.0,217.0,0.4,0.6,13065.0,22843.0,1.8,370.0,1099321.0,90.0
0.0,0.0,458.0,63.0,15.0,0.4,0.4,107375.0,3819.0,1.6,7307.0,1861728.0,96.0
22.0,1.0,9304.0,1949.0,1888.0,8.38,3.39,1605251.0,1523413.0,2.0,784.0,1056779.0,58.0
17.0,1.0,1972.0,142.0,72.0,3.38,6.16,126748.0,18912.0,3.0,520.0,1010212.0,90.0
17.0,26.0,408.0,65.0,43.0,0.6,0.6,3516.0,5376.0,2.0,389.0,1717520.0,96.0
82.0,49.0,2004.0,215.0,160.0,2.79,3.79,239272.0,161394.0,1.0,1257.0,999866.0,83.0
1.0,1.0,301.0,43.0,32.0,0.2,0.2,20290.0,4785.0,2.2,147.0,1716640.0,98.0
7.0,0.0,1296.0,150.0,46.0,6.0,4.4,100834.0,24403.0,1.5,615.0,1064864.0,86.0
4.0,1.0,1459.0,116.0,84.0,0.8,0.8,10612.0,19701.0,1.0,578.0,1020677.0,92.0
3.0,0.0,2547.0,131.0,144.0,0.2,0.2,8134.0,96050.0,2.5,381.0,1061312.0,92.0
68.0,77.0,2774.0,217.0,152.0,3.61,6.21,180351.0,57275.0,2.7,324.0,1055946.0,82.0
4.0,1.0,1263.0,146.0,68.0,1.0,1.8,22551.0,16237.0,1.0,621.0,1014224.0,94.0
3.0,1.0,2193.0,97.0,80.0,0.4,0.4,6145.0,51522.0,2.0,3257.0,1657443.0,96.0
14.0,9.0,2005.0,170.0,93.0,1.0,3.6,360383.0,11977.0,4.4,274.0,1319438.0,89.0
9.0,1.0,333.0,40.0,31.0,0.2,0.2,66184.0,26605.0,2.0,3368.0,1819768.0,97.0
43.0,59.0,3504.0,140.0,138.0,0.2,0.2,31397.0,92240.0,2.4,2601.0,1645296.0,93.0
21.0,14.0,4043.0,483.0,428.0,6.0,1.6,200212.0,31160.0,1.0,235.0,1074389.0,80.0
10.0,1.0,2691.0,267.0,237.0,3.6,1.2,121579.0,50442.0,1.3,374.0,1003082.0,84.0
7.0,0.0,1833.0,147.0,77.0,6.6,19.4,114842.0,16350.0,2.3,359.0,1104646.0,77.0
226.0,223.0,5011.0,355.0,242.0,0.4,0.2,259348.0,244108.0,3.0,130.0,1327346.0,88.0
5.0,0.0,3044.0,215.0,113.0,1.4,1.6,140810.0,50903.0,2.8,294.0,1069146.0,91.0
34.0,47.0,137.0,8.0,8.0,0.2,0.2,424.0,2326.0,1.0,8498.0,1866072.0,98.0
15.0,5.0,2715.0,283.0,180.0,0.2,0.2,40059.0,37693.0,1.0,641.0,1077050.0,92.0
34.0,21.0,2783.0,251.0,178.0,3.99,2.79,329611.0,106187.0,4.0,8614.0,1367184.0,81.0
1.0,1.0,1693.0,143.0,147.0,0.2,0.2,20310.0,27719.0,1.5,521.0,1066154.0,95.0
70.0,92.0,4371.0,237.0,203.0,1.2,1.0,205153.0,71432.0,1.0,131.0,1003590.0,83.0
22.0,27.0,2694.0,286.0,94.0,2.2,2.4,151084.0,107315.0,3.0,920.0,1748875.0,89.0
23.0,21.0,2218.0,123.0,88.0,0.4,0.4,175316.0,24270.0,3.8,8833.0,1369906.0,87.0
14.0,12.0,1028.0,362.0,128.0,0.2,0.2,597656.0,620164.0,821.0,94.0,5.0,0.0
4.0,1.0,5622.0,1314.0,695.0,0.6,1.0,126628.0,69404.0,2.0,1513.0,1087435.0,85.0
19.0,28.0,454.0,198.0,62.0,0.2,0.2,328739.0,239199.0,2.2,1537.0,1746402.0,95.0
18.0,0.0,3305.0,276.0,129.0,4.19,4.59,109923.0,43134.0,3.0,1168.0,1108353.0,78.0
11.0,1.0,4377.0,151.0,157.0,2.4,2.6,143728.0,165257.0,4.4,623.0,1622459.0,81.0
3.0,2.0,1265.0,102.0,49.0,0.2,0.2,14291.0,20874.0,1.0,626.0,1066987.0,96.0
68.0,84.0,5676.0,656.0,172.0,0.2,0.2,665462.0,468208.0,1.0,576.0,999928.0,79.0
6.0,4.0,1627.0,148.0,69.0,1.0,1.2,263421.0,22570.0,1.8,413.0,986381.0,93.0
0.0,0.0,1669.0,70.0,59.0,0.2,0.2,1920.0,6021.0,2.2,2913.0,1413325.0,96.0
63.0,63.0,2254.0,283.0,232.0,7.4,3.6,141409.0,30567.0,1.8,184.0,966634.0,79.0
17.0,8.0,2105.0,204.0,135.0,6.4,18.0,135636.0,28884.0,4.0,143.0,1090653.0,75.0
7.0,0.0,2820.0,373.0,332.0,6.8,1.8,173582.0,20888.0,4.2,143.0,1751645.0,75.0
3.0,0.0,2271.0,199.0,284.0,0.6,0.6,189869.0,199051.0,3.2,294.0,1047448.0,86.0
1.0,0.0,3480.0,189.0,237.0,0.8,1.0,280924.0,528709.0,2.4,132.0,998563.0,80.0
100.0,31.0,5548.0,694.0,543.0,8.0,3.0,386186.0,112809.0,1.0,591.0,1020440.0,57.0
4.0,1.0,2605.0,176.0,103.0,0.4,0.4,175026.0,45282.0,3.0,427.0,1629016.0,92.0
0.0,0.0,158.0,10.0,18.0,0.2,0.2,426.0,6555.0,1.0,6132.0,1856736.0,98.0
1.0,0.0,956.0,173.0,86.0,1.0,0.6,469212.0,30623.0,3.6,143.0,1704136.0,94.0
254.0,59.0,4072.0,333.0,311.0,0.6,0.6,183534.0,202268.0,2.0,2422.0,1644392.0,90.0
1486.0,1.0,7266.0,157.0,192.0,1.6,1.0,98595.0,73892.0,2.8,2451.0,1712099.0,64.0
2.0,2.0,1148.0,62.0,40.0,0.2,0.2,3507.0,39776.0,1.0,588.0,1065888.0,96.0
755.0,207.0,9934.0,2396.0,1645.0,7.4,3.4,1494946.0,1312695.0,6.8,151.0,1307638.0,57.0
1.0,0.0,1870.0,93.0,59.0,0.2,0.2,89541.0,19336.0,3.6,160.0,1714075.0,95.0
0.0,0.0,1136.0,36.0,35.0,0.2,0.2,1376.0,15696.0,1.0,1838.0,1756040.0,96.0
0.0,0.0,280.0,53.0,21.0,0.4,0.2,350133.0,31449.0,2.6,3629.0,1821069.0,96.0
12.0,16.0,220.0,17.0,21.0,0.2,0.2,20943.0,16792.0,1.0,7425.0,1866435.0,97.0
159.0,40.0,2443.0,299.0,262.0,1.0,1.0,240375.0,209450.0,2.8,536.0,1069565.0,87.0
1.0,0.0,878.0,93.0,88.0,0.2,0.2,16472.0,70033.0,2.0,587.0,1063984.0,95.0
51.0,1.0,4103.0,279.0,205.0,11.4,32.4,174616.0,60155.0,2.0,155.0,1089586.0,61.0
10.0,8.0,2547.0,240.0,162.0,1.0,1.0,153152.0,170207.0,1.3,257.0,979110.0,86.0
5.0,3.0,5089.0,331.0,184.0,1.2,2.8,140551.0,83988.0,1.8,375.0,1017955.0,82.0
70.0,75.0,1764.0,290.0,152.0,1.8,3.0,363507.0,53398.0,130.0,82.0,18.0,0.0
0.0,0.0,148.0,8.0,15.0,0.2,0.2,423.0,3942.0,1.2,6458.0,1871616.0,98.0
16.0,3.0,5681.0,371.0,174.0,2.59,2.4,106232.0,22285.0,2.0,774.0,1075843.0,84.0
3.0,0.0,5187.0,306.0,181.0,0.6,0.8,294902.0,58527.0,1.8,359.0,1079656.0,84.0
22.0,7.0,4405.0,350.0,223.0,1.2,2.4,665083.0,125980.0,8.0,295.0,1298189.0,81.0
13.0,11.0,991.0,120.0,151.0,1.4,1.6,46652.0,39307.0,1.0,359.0,1012294.0,92.0
0.0,0.0,2487.0,99.0,141.0,0.2,0.2,63574.0,13382.0,2.8,3959.0,1716152.0,94.0
0.0,0.0,303.0,93.0,46.0,0.2,0.2,14776.0,18949.0,1.0,5925.0,1863899.0,97.0
1.0,0.0,3887.0,172.0,152.0,0.4,0.4,160360.0,175808.0,1.8,668.0,991030.0,90.0
25.0,16.0,4669.0,463.0,327.0,2.2,1.8,330037.0,140092.0,11.0,146.0,1304138.0,70.0
1.0,1.0,772.0,66.0,48.0,0.2,0.2,3479.0,22449.0,1.0,441.0,1021113.0,95.0
29.0,6.0,7029.0,678.0,599.0,7.78,3.59,528984.0,237007.0,9.0,190.0,1538338.0,53.0
7.0,0.0,1660.0,259.0,206.0,1.6,8.0,34805.0,30923.0,3.0,136.0,1688477.0,86.0
5.0,0.0,3138.0,132.0,93.0,1.2,1.8,132558.0,48767.0,1.2,284.0,1001408.0,84.0
36.0,42.0,1327.0,179.0,180.0,3.2,1.0,87113.0,29424.0,2.2,3673.0,1773795.0,84.0
2.0,0.0,1141.0,139.0,86.0,0.4,0.6,14230.0,19909.0,232.0,95.0,5.0,0.0
10.0,7.0,3269.0,213.0,106.0,2.2,2.4,301574.0,22453.0,1.0,811.0,973052.0,84.0
0.0,0.0,255.0,32.0,32.0,0.2,0.2,1430.0,7410.0,1.6,1196.0,1767021.0,91.0
3.0,2.0,537.0,22.0,28.0,0.2,0.2,11166.0,12932.0,1.0,755.0,1036805.0,96.0
7.0,0.0,6644.0,1280.0,1233.0,6.6,1.8,1043946.0,877963.0,3.0,997.0,1118688.0,66.0
42.0,27.0,1230.0,173.0,143.0,2.6,2.6,215978.0,42779.0,1496.0,87.0,13.0,0.0
1.0,0.0,1188.0,65.0,61.0,0.2,0.2,2635.0,18487.0,1.0,168.0,1064578.0,97.0
15.0,20.0,774.0,59.0,65.0,0.4,0.8,55367.0,45091.0,3.0,1782.0,1074698.0,93.0
2.0,0.0,3088.0,123.0,76.0,1.0,1.2,124815.0,6114.0,2.4,4838.0,1405595.0,91.0
13.0,9.0,709.0,78.0,99.0,0.8,0.6,47868.0,37038.0,1.0,503.0,969976.0,94.0
34.0,34.0,2883.0,447.0,396.0,7.78,2.0,225955.0,20663.0,3.2,260.0,1734611.0,73.0
1.0,0.0,344.0,35.0,47.0,0.8,1.0,1606.0,4855.0,1.8,792.0,1760419.0,90.0
0.0,0.0,1197.0,217.0,110.0,0.2,0.2,249037.0,256014.0,3.8,138.0,1737429.0,94.0
1.0,1.0,2372.0,189.0,414.0,0.2,0.2,26824.0,40025.0,2.0,198.0,1067126.0,90.0
18.0,27.0,141.0,8.0,10.0,0.2,0.2,1028.0,9290.0,1.0,11972.0,1884990.0,98.0
12.0,10.0,998.0,40.0,48.0,1.4,3.6,91235.0,37368.0,1.5,491.0,1065987.0,85.0
13.0,12.0,4135.0,134.0,146.0,0.4,0.4,50014.0,84037.0,3.8,937.0,997648.0,88.0
35.0,45.0,1346.0,102.0,26.0,1.4,6.6,34154.0,22581.0,1.2,6841.0,1826680.0,92.0
16.0,3.0,3127.0,202.0,175.0,2.6,3.8,296643.0,125693.0,4.6,225.0,1540502.0,85.0
24.0,15.0,3052.0,203.0,173.0,1.8,2.2,115480.0,178745.0,2.6,227.0,1519690.0,88.0
3.0,0.0,1543.0,155.0,133.0,0.4,0.4,321630.0,35751.0,2.7,253.0,1057774.0,90.0
23.0,0.0,4000.0,293.0,216.0,3.2,1.2,411895.0,34783.0,3.6,1765.0,1397034.0,83.0
4.0,2.0,4635.0,312.0,265.0,0.4,0.2,30763.0,129153.0,2.4,207.0,1447882.0,85.0
2.0,1.0,817.0,71.0,43.0,0.6,0.6,17994.0,134016.0,1.0,6879.0,1853251.0,96.0
1.0,0.0,2046.0,142.0,111.0,0.4,0.4,74395.0,45172.0,1.5,337.0,1010007.0,90.0
5.0,1.0,1795.0,221.0,127.0,1.0,1.4,207913.0,51728.0,3.0,2711.0,1541586.0,89.0
2.0,1.0,1600.0,85.0,136.0,0.2,0.2,15271.0,112122.0,2.5,331.0,1061296.0,94.0
6.0,2.0,2649.0,257.0,199.0,2.2,7.58,72918.0,39879.0,2.0,331.0,1095416.0,84.0
14.0,12.0,903.0,105.0,92.0,0.6,0.8,44847.0,29587.0,1.2,230.0,1016176.0,95.0
37.0,49.0,4667.0,673.0,457.0,2.6,0.8,262181.0,220110.0,1.4,287.0,1073834.0,81.0
1.0,0.0,2259.0,159.0,130.0,0.2,0.2,8720.0,12054.0,4.2,6679.0,1410040.0,95.0
62.0,62.0,2510.0,180.0,145.0,0.6,0.2,51069.0,89375.0,2.0,364.0,991380.0,93.0
15.0,12.0,3957.0,339.0,346.0,3.0,1.4,321703.0,342201.0,4.2,1406.0,1614402.0,83.0
1.0,0.0,475.0,77.0,45.0,0.8,1.0,157874.0,16216.0,2.2,1052.0,1723310.0,96.0
1.0,0.0,1054.0,39.0,43.0,0.2,0.2,10008.0,10321.0,2.0,443.0,1744632.0,93.0
6.0,0.0,1035.0,87.0,45.0,1.6,1.8,304001.0,22135.0,1.4,1580.0,1026153.0,93.0
13.0,1.0,5052.0,677.0,581.0,5.18,1.39,214153.0,111303.0,1.5,192.0,1083463.0,79.0
71.0,87.0,1921.0,230.0,144.0,6.0,17.2,318647.0,27609.0,2.0,543.0,1099277.0,79.0
1.0,1.0,960.0,51.0,40.0,0.2,0.2,108053.0,44913.0,1.4,6930.0,1879101.0,97.0
1.0,0.0,3347.0,257.0,153.0,0.4,1.8,555900.0,47401.0,4.4,278.0,1041150.0,85.0
0.0,0.0,524.0,45.0,140.0,0.6,0.8,92426.0,167096.0,1.2,297.0,1756365.0,95.0
16.0,13.0,896.0,72.0,69.0,0.6,2.0,146207.0,99210.0,3.8,973.0,1541157.0,84.0
33.0,47.0,3278.0,218.0,180.0,0.2,0.2,169118.0,125701.0,4.8,1395.0,1050499.0,83.0
64.0,83.0,3102.0,772.0,166.0,2.0,2.4,248949.0,94071.0,1.0,1155.0,1043166.0,82.0
52.0,1.0,4039.0,257.0,185.0,15.2,24.8,137512.0,25944.0,5.8,159.0,1102581.0,53.0
1.0,1.0,191.0,12.0,21.0,0.2,0.2,7015.0,20098.0,1.0,7291.0,1865608.0,98.0
1.0,1.0,212.0,18.0,28.0,0.2,0.2,7031.0,19891.0,1.0,7364.0,1867155.0,98.0
12.0,17.0,1140.0,54.0,45.0,0.2,0.2,89639.0,38819.0,1.0,567.0,1752966.0,91.0
13.0,2.0,3416.0,224.0,175.0,10.4,35.2,96120.0,93186.0,1.3,188.0,1088254.0,66.0
27.0,37.0,756.0,20.0,23.0,0.2,0.2,1360.0,8056.0,1.0,4623.0,1828408.0,97.0
5.0,2.0,2935.0,336.0,212.0,0.6,0.6,65027.0,96604.0,1.5,288.0,1090358.0,88.0
1.0,1.0,473.0,44.0,42.0,0.4,0.6,2302.0,24438.0,2.0,206.0,1024472.0,96.0
2.0,0.0,5836.0,294.0,277.0,0.4,2.0,7776.0,98384.0,1.7,327.0,1067952.0,88.0
24.0,22.0,3477.0,124.0,143.0,1.8,2.4,69066.0,185585.0,1.0,325.0,989464.0,85.0
1.0,0.0,2100.0,78.0,80.0,0.6,3.0,66955.0,32083.0,2.0,263.0,1752520.0,94.0
28.0,38.0,4140.0,103.0,121.0,0.4,1.8,56604.0,77333.0,2.8,3162.0,1645161.0,94.0
17.0,8.0,2515.0,293.0,132.0,2.2,2.2,513694.0,197703.0,1.2,441.0,1017961.0,82.0
1.0,1.0,2357.0,51.0,70.0,0.2,0.2,48094.0,82282.0,1.6,8276.0,1839155.0,94.0
17.0,12.0,853.0,83.0,77.0,0.4,0.6,5459.0,11457.0,2.0,4899.0,1673314.0,95.0
56.0,62.0,1929.0,146.0,97.0,1.8,3.6,319479.0,97895.0,1.8,553.0,1085286.0,82.0
6.0,3.0,1698.0,120.0,71.0,0.4,0.4,43357.0,36278.0,2.4,1703.0,1546931.0,94.0
